age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
27.979033476217634,7,244263.8372697984,10,7.0,2,7,0,4,1,120.78873244709571,4.1333518348030465,15.619046138318314,39,1
35.64462730003528,6,121833.01506769304,11,10.0,6,10,3,4,1,15.755846835175717,5.121611996437586,40.06596518377795,39,1
30.213761783327016,4,112331.44781050815,11,9.0,5,10,0,4,1,123626.41646895812,2228.9371830346045,40.006949773843225,39,0
56.49593901475589,4,241766.07601604285,9,9.0,4,8,3,4,1,79.2655017025539,5.566674437518049,40.21217626120147,39,1
29.728983544639796,4,304983.0310863588,9,12.0,4,8,3,3,1,101.7785099386829,1.8623314651768301,41.60912479288087,39,1
41.95736974229641,4,77732.75409279081,9,13.0,6,3,3,4,1,8761.257909479122,1.1631267691073406,40.141843429011345,39,1
20.68382549464525,7,321072.9086111628,7,9.0,2,8,3,4,0,41.43604989841482,0.23611245985917204,40.073858778507415,39,1
28.27532142545177,6,237963.67284128675,1,3.0,2,1,1,4,0,7731.669964835745,5.3507407343154965,40.194719136792585,39,1
50.86811020559384,4,141129.7009751468,2,12.0,2,5,3,1,0,3.85004568747805,-5.649902899154117,54.84032897062721,39,1
44.70370879378017,6,142822.00953688743,15,2.0,3,0,0,4,1,102.0968616679019,4.463759002551373,40.18160965044562,39,1
23.495252070077388,4,183676.71120772138,15,10.0,4,4,4,4,1,-41.02483997291802,2.3249333279536293,37.16094076292643,20,1
45.50856962028543,4,399099.63424200565,7,10.0,4,11,0,4,1,2982.5363541243933,0.5818577077211587,40.020251786846124,39,1
30.520076294176512,4,179345.6562509567,11,13.0,2,10,3,4,1,43.967996962750576,0.33050865538977214,19.583506396125557,39,1
72.15760985648511,4,218131.1739683264,9,13.0,2,8,0,1,1,97.14012880893098,0.6987421891612619,40.06051362592635,39,1
26.978932086438064,4,120424.43448993772,11,9.0,4,10,0,2,0,31.408322680902728,2.209867276122984,39.85592884491935,39,1
33.90322497571673,4,73119.8665279736,15,10.0,4,12,0,2,1,-27.195947612736504,2.614451745215281,40.19255594306244,39,1
20.389764401230856,4,169922.1136749349,7,13.0,2,4,5,4,0,3602.8490592152775,0.276712933491219,39.924338091257276,39,1
38.64256850156346,1,190089.04898931494,15,9.0,2,4,4,4,0,28.806213631985194,3.238106916481831,83.72049834866525,39,1
39.45406890908991,4,683325.8477756121,11,9.0,2,7,0,2,0,91.4398877187187,1.5429057303892082,40.165511546078456,39,0
44.83018620364196,4,133375.4896707811,11,9.0,5,12,0,4,1,116.12984425773217,5.320645228747503,60.58501429943045,39,0
61.615218702976215,4,117737.89042947505,15,15.0,4,12,3,4,1,-50.43143925119216,4.271915647033447,40.1643792121779,39,1
23.59749272079403,1,219157.0318625684,11,13.0,2,12,1,4,1,-17.639620698631916,2.81265225683077,39.9550318530783,39,0
21.206667977389912,6,47259.630811651106,8,14.0,0,4,5,4,1,110.34247362823463,2.3997501496776965,54.8099356878211,39,0
22.654116569789192,4,66645.88099696141,6,16.0,2,12,4,4,1,109453.04416045302,4.255097195142176,56.51333654947226,39,0
49.92757717107033,4,47035.033744109634,12,6.0,2,1,2,4,1,57.63267581764399,3.455279790096693,36.103484717354284,39,1
17.85104357696757,0,74032.6007698452,11,15.0,4,7,1,4,1,71.33881865689284,1730.0374172792406,40.10371829263191,39,1
28.91079340813522,7,217528.5129801382,14,9.0,2,0,1,4,1,17.14098688225865,-2.4235419471597863,40.10197472483699,39,1
62.95673565593384,4,360743.1299061549,11,13.0,3,3,0,4,1,-18.081342635345713,2141.4084530535993,14.39179368000855,39,1
26.762385831197786,4,96330.05877763889,11,12.0,4,10,3,4,1,42.65823160636862,-1.140472914844911,40.18820683606492,39,1
32.80136016634889,4,235883.99023017572,11,13.0,2,4,1,4,1,117.80311337297054,6.062403661031403,40.06478146161379,40,1
48.76287545230793,4,229537.6374266925,8,10.0,5,8,0,4,0,9.220945713313677,4.353943761622085,19.686311750969526,39,1
27.568032748600665,0,199895.43046529192,9,9.0,4,1,1,2,1,8657.551701627437,0.9299184972336967,40.1190173058278,39,0
61.386232636003136,4,111506.67252535332,12,16.0,2,10,3,4,1,114.7671857962303,4.861936648484169,40.18276309784714,39,1
46.00388066020287,4,231600.45332383728,9,9.0,2,3,3,4,1,-0.04666697308464365,-2.1420782514934205,40.26294341965673,39,1
36.81957491757289,4,153785.24110975352,9,9.0,2,7,1,4,0,40.55268029517415,0.9988485190499802,46.829249548674206,27,0
19.38219547639229,4,344611.6607623076,11,13.0,2,3,1,4,0,47.46003685542194,2.001663635968642,40.10204461679265,5,1
21.93212940614551,4,128672.82264202478,11,11.0,3,12,0,3,0,73.67795607197048,4.2980405216130775,38.14446629808197,39,1
33.3595075662684,4,198478.79088577622,11,10.0,4,7,1,4,1,19.490465890363744,1.3631025364412905,48.313634841708144,39,1
38.545294977815864,7,524358.5708396065,7,13.0,2,8,0,4,1,-19.148316628676945,4.831856179733092,40.031529430937645,39,1
57.193555092289955,4,201447.83970113558,1,5.0,2,6,3,4,1,74.19995240971673,-4.377891167376211,39.90331045937059,39,1
28.137735347140215,4,93098.31190715494,6,9.0,4,4,1,4,0,48.97814069614454,-1.9087366987425562,40.17763357474624,26,1
33.35176489352579,4,220551.9182443008,1,3.0,4,5,5,1,0,66.4403178684788,1.0804767910069561,40.060883503909395,39,0
31.79199356049374,4,94878.06193883014,15,8.0,1,8,5,3,0,-44.98836398820785,6.49207751481108,40.2465535455086,39,1
36.960757732922204,2,355295.4698840494,3,11.0,2,10,0,4,1,102.1572199878101,0.0053175252362081,45.40922118817319,39,1
14.619518659938132,4,200052.8718240453,13,14.0,4,3,1,4,0,62.33265876243369,-0.029056067992521837,40.262602391568784,14,1
26.152485902140427,4,48901.97716722722,15,9.0,2,1,0,4,1,3988.9296025437066,0.5581554693943853,40.02163174534065,39,1
48.675525450211566,4,181968.8565394229,6,9.0,4,4,2,4,1,132.84499066995966,2.4153499359070003,37.75783126492914,39,1
20.953949646475202,4,71360.38892942006,1,9.0,2,1,3,4,1,88.50018035214286,3.628305936226164,55.87093531615239,39,1
17.84192168182492,4,124158.53320832559,15,6.0,2,1,3,3,1,-80.23523343657365,3.2747577907340237,60.19125664429983,39,1
29.206690625246488,4,360504.0509064292,11,4.0,2,8,1,4,1,9433.720923932695,3.3413980015135527,40.01155472841376,39,1
48.953757404030036,2,219217.31222219227,11,16.0,4,1,0,4,1,-48.72190506468284,-0.26849092057440144,40.06690063134413,1,0
52.54083768479199,6,335186.70276994514,13,13.0,4,10,1,4,1,6285.919658059192,1.5751904598020032,39.899482932231564,39,1
53.80184796711856,4,135275.33713252223,11,9.0,4,1,3,4,0,78.5927920574965,-2.2221976016558167,21.408167540501328,26,0
53.60062292893866,4,214953.85891969173,11,10.0,2,8,4,4,1,14287.804451403064,1617.8305012477092,60.75227579934728,32,1
41.04599981735922,4,38333.02442825904,9,4.0,4,7,1,4,1,2548.3038080211,0.37689797602849207,49.26781840284566,14,1
69.35806176114058,1,203921.20739780908,9,10.0,4,4,0,4,1,4921.462812517329,-2.5245529039535257,21.565586980973865,23,1
47.94595872096353,6,300847.5763817707,9,6.0,4,4,0,4,1,82.13018344830728,4.912191968926871,39.94341788516508,39,0
22.75935807795919,2,173350.5145303237,5,9.0,2,11,1,4,1,7908.273975950355,2.1443983422490773,40.053377664109185,16,0
43.49842542900085,4,56290.85313172645,14,13.0,4,10,0,4,1,66.50993661969339,3.3161623496070693,59.779675653546555,39,1
45.82206681668876,4,168596.60435744713,6,14.0,1,12,4,4,1,30.463580439201056,2051.215173299499,35.37241657455941,26,1
20.873663360093264,4,171379.69089733102,7,10.0,2,13,1,4,1,4019.423974176283,2.9745374886079903,50.00626872269129,39,1
25.369837711990872,4,141383.228585343,5,10.0,4,10,3,4,1,71.38630913641559,2.3938946764718234,40.27987486098036,39,1
38.834423016059844,4,140089.5416879359,11,9.0,2,8,3,2,1,5724.549491880594,1.064568636115571,58.46413054642231,39,1
36.882930840174254,4,156673.6580746266,12,9.0,2,3,4,2,0,5747.731350109453,-1.7392510395053957,40.064746716390495,11,1
33.693735174125415,4,134969.73130039417,3,12.0,4,8,4,4,1,34.244259742312266,-0.47129016355156506,40.3170152327292,39,1
51.540374907576656,4,68190.71664449878,2,11.0,0,7,1,4,0,97.27905225456975,4.3294178019079785,10.218112882456637,39,1
28.017086545918037,4,822414.9370742637,2,9.0,4,1,1,4,0,78.91388541761556,0.778236657056999,13.388010807938928,14,1
40.01589158983491,4,322372.84209076513,15,12.0,2,10,3,4,1,69.58491758272214,3.2083046288437216,40.18238070453282,39,1
51.31591280421257,4,197965.3080713781,0,14.0,2,0,5,1,1,69.17068516419322,-2.6628713426715067,40.30466530360017,40,1
48.066406787639856,4,469505.4347528025,9,13.0,3,12,0,4,0,-7.608525858644277,1.9581901477861325,40.06750623921516,39,1
46.28235386537841,4,62753.01796505324,14,10.0,4,10,1,4,1,-0.14528916066929257,-2.3519525731394815,39.96892908551728,39,1
31.643203377127715,4,-1546.3659847272284,2,8.0,2,0,0,4,1,3979.6940945313527,4.209074510831092,40.015515914002656,39,1
54.05087864133012,4,165138.8354315234,9,10.0,2,0,0,4,1,4064.7208307012643,4.873861299960586,57.71301035557823,22,1
38.80736888383994,6,410588.2271408338,15,9.0,5,11,1,3,1,76.79760949142967,0.3390678792799201,40.00772658126151,39,0
45.129469998784145,4,80476.66577734433,7,3.0,2,0,0,4,0,4145.6551916974095,-3.0877744245383796,40.006135550187096,26,1
57.528933002412806,1,170859.51520627452,15,13.0,0,0,1,4,1,108.46376893196155,0.2679765713411758,40.04279507015301,39,0
30.417755246836663,4,220094.52058919988,4,14.0,0,12,1,4,0,4.3467421513002495,5.979134325555423,18.096048455937545,39,1
55.94666483021328,4,71626.48852603222,0,10.0,2,10,3,4,1,91.3687580997016,0.6731512924551107,18.244480180253856,0,1
41.783642944034085,5,166974.87259376675,14,13.0,5,3,0,4,1,56.289972694365154,1.696103099446707,47.081338503617474,2,1
28.3131868132778,4,215579.74092046518,1,1.0,2,13,0,4,1,14833.619583375472,-0.7457128981752963,40.15834363001563,39,1
20.02126831582531,4,92404.11842503864,14,3.0,4,3,1,4,1,22.781095646131533,-3.778982723635777,40.246203507949,19,0
24.15844420364862,4,147482.8286711999,11,13.0,5,8,4,4,0,89.66932890262424,-1.584719836438178,40.14595004412069,39,1
53.26758440060316,4,88848.6423519173,15,10.0,2,4,5,4,1,29.724895526098887,3.9805786862470582,40.189584991441,39,1
25.87459273466396,5,142473.73642771796,11,16.0,5,10,3,3,0,56.19066284442482,2.0753567973739915,40.19646677843556,39,0
31.18761736777801,4,112855.12632924585,8,14.0,2,8,0,4,1,38.09675619417093,2.7325937374277203,39.92766158742173,39,0
20.235105503625135,4,146403.5815111594,1,1.0,6,1,1,4,1,6493.394981011862,1.668927470327352,10.333100798449438,22,1
30.83139122993284,4,268251.1125765981,11,10.0,4,10,0,4,1,36.60512224806703,0.781695808439621,41.62539639311671,39,1
33.06044342925572,0,64394.95595241151,11,8.0,2,3,4,4,0,124.82929374427088,0.23424768097029627,39.94626593584166,39,1
16.278031945171584,6,115266.0789966525,14,10.0,4,8,4,4,0,5716.065099891088,5.681084565168324,55.030871370796,39,1
35.69149684497779,4,242466.8782912683,11,16.0,2,8,4,1,0,81.94546712741825,0.0993620008885779,39.95262698516746,39,0
33.34706293843415,4,491265.80957991903,11,14.0,2,7,1,2,0,60.19022275440881,3.6977507411913004,40.144402510677494,8,1
28.45014683479476,4,70223.03769394768,14,13.0,2,12,0,1,1,14985.341473573719,-5.078909850359251,40.0777201156474,39,1
19.66621659839196,4,155139.64158231782,11,9.0,1,13,0,4,0,5285.1691519955375,-0.5120076708940684,40.2318508124427,39,1
29.461169823707472,4,560225.0693383028,15,12.0,2,10,0,4,0,93.28878248396693,5.890140975106316,40.154363666533364,39,1
28.01624975086637,4,270271.85721560835,9,15.0,0,3,1,4,0,-1.95836077883693,1.9908699353888417,40.00387088483421,39,1
28.846984643839118,0,190637.81293647285,9,14.0,0,1,0,4,1,114.3582753670956,4.29187770498264,51.85993244670292,39,0
28.333243311694677,4,260853.47726811774,9,11.0,0,10,0,4,0,90.94734481510005,-2.01148304090687,40.11806546494037,39,1
32.54658840082764,4,262452.135446501,11,13.0,4,12,0,4,1,52.62245569205776,0.8542607529150658,40.230041984735706,39,1
37.71622383870484,4,136039.61619284534,11,10.0,2,4,1,4,0,-1.4031831740809801,-3.019445533652943,38.72345055138991,39,1
18.163655615234713,4,55111.896067530724,12,10.0,2,8,1,4,1,76.03306794325222,-3.983656812764658,40.04996688379162,39,1
21.861596957220637,4,121930.44852984112,11,13.0,4,1,0,4,0,98.98716469750084,-1.040859470702229,40.282896226471436,40,0
31.012566014212428,4,91444.38377480044,9,15.0,0,8,3,4,0,10.449571951486895,-1.1224708831978132,39.67317330684575,11,1
17.246699127946588,5,186613.91858593046,5,3.0,2,5,0,4,1,103.87719868460586,-4.850657804473722,53.48825248327338,39,1
32.2775782565791,4,99296.24323562786,1,9.0,4,3,1,0,1,77.3592958170666,2.360656020507027,8.547601847754585,39,1
24.73079990620974,1,236881.10579030286,9,9.0,4,10,1,4,1,-8.393742635356581,0.22569851010357966,40.11302266779704,39,1
26.34700474009585,4,48975.65994271887,1,9.0,4,5,1,1,1,29.973796142525213,3.441025798981474,40.03382216275332,23,1
20.217821502490526,4,192523.99059999676,11,10.0,2,8,3,4,1,7.951328697975981,-0.379863611207412,40.098673360635516,39,1
25.86684757357247,4,51578.98482046595,9,5.0,4,4,0,4,0,35.99911147487555,4.89621238915513,18.933145045074152,33,1
39.01584692740161,0,405980.2366569278,0,10.0,2,1,0,3,1,84.79972558293858,-2.6697593439723573,40.29491989521171,39,0
43.88321176123485,4,167169.40580416203,9,9.0,6,1,1,4,0,-11.472225437698668,-0.3291915317140171,39.91173814439337,39,1
30.666854062063198,5,300246.06615006796,7,13.0,2,1,4,0,1,2.5120502330473515,0.7795365443133745,40.232549653656,39,1
17.753741306399487,4,145311.69772373838,11,10.0,4,7,0,4,0,2335.816689843834,-1.7695398593029987,39.89871471808652,39,1
42.31423263803478,4,381847.9813824702,6,12.0,4,10,4,2,1,-4.550285926248897,1.6861503214614704,40.23318965910223,22,1
44.0093112313025,4,148781.94205675143,11,12.0,4,8,3,1,1,5341.496683827478,1.9374883240107283,40.21969948340624,39,1
39.098358662592396,0,177894.55258878242,8,10.0,2,7,0,4,1,4328.970556315633,3.4176351189446126,40.25666540436371,39,1
21.293079630851338,7,175633.86276062776,11,9.0,1,5,1,2,1,32.95259509148568,4.458225909586981,40.17051464278908,39,1
22.403165692690543,4,173751.5990774185,11,9.0,2,10,0,2,1,78.98860546966897,3.1178447330840737,40.17889476367726,39,1
60.12926165966203,4,180078.81759451775,2,13.0,2,3,3,4,1,39.60130466477774,0.9345858340725557,39.925390138034615,39,0
23.23905047818639,4,271318.2261501153,15,6.0,2,8,4,4,1,2056.1667720554874,1.9789345758761352,40.27322763362175,39,0
29.577832927407623,4,216157.35757292077,7,10.0,4,10,4,2,1,-20.518586723335584,-0.9953434815551401,20.292220869647238,39,0
46.490080297366724,4,70293.11439590028,9,10.0,4,10,4,1,1,-51.4999920164968,-4.295432453030401,21.990819651500203,39,0
57.74288228988277,7,315008.1440540233,9,9.0,2,3,2,4,1,8266.45639524281,-0.19375710037098756,40.27121066753372,39,1
31.317575905809573,2,72106.45463895539,2,9.0,2,10,1,4,0,-25.371356174654224,-0.5443803998604128,46.728327408947045,37,1
16.425449761283783,4,382922.7199516091,9,9.0,2,10,4,0,1,87.62689027427005,-2.11744498358586,40.04103941301814,39,1
66.50754527471923,4,177470.17195927227,9,9.0,2,11,1,2,0,45.20685763268153,5.903870955935028,58.854351711627125,39,1
40.79630024303968,4,164304.2249070711,11,14.0,0,5,5,4,1,2426.2823778502593,1.1522591375110312,40.12552467093187,41,0
44.670983001693216,4,218321.4703913533,6,12.0,4,5,4,2,1,23.906448128388163,6.968227891376069,39.82049373112508,39,1
37.060029190135616,4,184066.78980655695,11,9.0,2,8,0,4,0,4924.346293277897,-2.7288123414643883,5.3660527336372486,39,1
30.7146763998312,1,123313.22300125024,15,10.0,2,10,0,4,1,-19.30343734108055,3.262263790689789,73.35817964264561,39,1
68.29059428028022,4,105520.73771688456,8,6.0,4,6,1,4,0,78.44697633851145,3.5412969899490014,39.81818182235521,39,1
68.0390189013403,4,119070.8273181362,11,9.0,1,8,0,4,1,20.635379017850074,-4.47146664603498,40.05679410962169,39,0
37.58464213592122,4,840005.2429796465,1,9.0,4,7,1,3,1,41.63848496389791,-1.000496553146535,39.941267769858186,39,0
47.31217813031389,0,130482.27150642461,11,9.0,6,4,5,4,1,-51.55421349695995,-3.928955606786785,39.85088615549797,39,1
50.46182107841888,2,127130.70464785273,11,5.0,2,6,1,4,1,32.5805332850906,1741.9162007432203,19.38736101280348,39,0
40.99924854136254,0,136340.68900629095,6,13.0,4,0,5,2,0,39.82323671533031,5.524657014440351,40.2427038961995,39,1
35.36617734277038,4,35671.40959711001,15,10.0,4,1,3,4,1,1740.68275188339,-4.185769858575877,40.21375842235311,39,1
29.278200017278515,4,100462.16199460675,6,13.0,4,3,5,4,1,112.55708328190418,5.4268138137438235,51.37107685190344,39,1
21.855850881540228,4,121292.9641035735,14,9.0,4,10,0,4,1,6538.001126423483,3.2485078371773106,40.18148696494465,39,1
54.26861200664967,2,19309.404408958326,8,11.0,4,6,5,4,1,80.21774735513995,0.12617460337072248,21.189304612711425,39,1
34.6168482926938,4,137775.20355291988,14,13.0,5,13,1,2,1,51.524377344443934,-1.8471577438390037,48.011486046968756,39,1
53.80000601017189,4,197713.00388401764,7,12.0,6,1,0,4,1,71.74804314281793,2.5522544581736506,40.06878119696918,39,1
17.78321909221752,4,466515.22494736756,12,10.0,2,4,0,3,0,8589.050089095617,5.707151570785879,39.902837129149965,39,1
24.38608647836646,4,159870.77202324214,0,10.0,2,12,1,4,1,5422.331521950595,-0.851656728324818,55.83366005264355,39,0
62.87118281470376,0,332083.353858492,11,3.0,2,4,3,4,1,2083.324713140148,2.7737558845856167,40.16158189853681,39,1
36.42155304517852,6,157960.77675790474,11,10.0,2,5,0,4,1,118.34973346068917,2.5596635079637364,40.123698666471306,39,0
19.28911274040464,0,233443.52539097026,12,14.0,2,4,5,4,0,56.21381816670151,2.9533130215294356,20.740920213895713,39,0
19.126803113841326,1,44408.21186443731,15,4.0,4,3,0,4,1,38.98434858803941,5.445793466321096,59.52092324818172,39,1
73.1367150869022,4,153289.77433219008,15,9.0,2,10,0,4,1,4700.443435470083,4.826027362702662,40.169873814738914,39,0
40.28498732292423,4,293938.2288713496,4,10.0,4,1,0,1,1,-22.477876694423482,2.4696777275980972,60.77651170891211,39,1
38.463712066541504,4,172539.45970664854,8,13.0,0,4,0,2,1,91.62112395084912,0.3039606994614284,40.13587476176192,6,1
50.864168974186846,5,156310.33484334694,11,13.0,2,8,3,4,1,55.28286047169241,1628.4817426725128,40.182729645287175,0,0
22.688821654048464,4,61773.15757021866,14,9.0,0,8,0,4,0,80.53032722983251,5.974360364014788,40.05742836663329,39,1
42.652291886562644,4,69002.0937590073,11,9.0,4,1,3,4,1,64.56532243754111,-0.21681605911343424,39.80931650224679,39,0
28.35108425236578,1,316645.5425743012,0,9.0,6,6,0,4,0,-44.033024451835196,-3.7806996547310443,40.037401738460204,39,1
25.01444566586902,7,578141.1593878637,11,7.0,0,0,0,4,1,21.49638268480077,0.46008423878676824,40.041951984360644,39,1
26.091374797867346,6,274501.4125695322,6,13.0,2,1,4,4,1,5701.687397935177,4.966084376419048,39.90956324814297,39,1
27.933167820769683,4,108366.30220179478,15,16.0,2,7,1,4,1,34.45161786018556,-0.765065281547666,48.234948037487584,4,1
19.668950709731337,3,42714.34583361627,11,13.0,0,12,1,2,1,98.167646234959,-0.9253259675214357,40.285796492912,39,1
20.000122205565162,4,67875.58051284547,7,1.0,4,12,1,4,1,57.91012377191748,6.505994772359578,40.064129753647315,39,1
54.61227293816791,4,174121.5953101023,11,9.0,4,12,0,4,1,5.370513972651424,2.9392412948616973,40.15802638889143,39,1
52.983411495388175,5,143378.6863980799,9,13.0,4,4,5,4,0,86.87160066937764,5.490029959046871,39.926752208565915,39,1
43.75943706367965,4,277963.41644279036,5,9.0,0,0,3,2,1,-32.50045380497394,0.07327849179488057,93.6407003046528,39,1
53.92683923486163,0,93963.3107938801,11,6.0,0,1,1,4,1,-31.870916358571147,-1.7662392779896847,39.951210882288485,39,1
17.27601324392861,4,333371.48621377855,0,8.0,4,3,1,4,1,72.87096592895956,0.5656798014475025,60.02693576943735,39,1
23.192052660785976,4,102553.6050641452,9,10.0,3,10,1,4,0,5.211952959089362,-0.4725389882838261,40.1131310360724,39,1
53.34341964222756,5,157980.14263516915,8,4.0,0,8,3,4,1,3386.9229194422433,-2.8434913091746967,39.96110794603609,39,1
31.494507280844896,4,214456.74520298225,11,12.0,4,8,0,4,1,8721.583402120801,-3.163999466949794,40.25682820159935,39,1
19.297344355753122,4,214477.77785273522,9,12.0,0,11,3,4,0,98.37055238562769,3.1480951634324263,39.895761325141905,39,1
40.46303639757695,1,333887.7966203914,5,6.0,0,10,1,4,1,71.91143755404455,1.0963317474627328,40.285165399008385,39,1
47.440243465538025,5,40500.06482046796,6,7.0,2,10,1,4,1,18.980219096188442,4.490831196596783,40.01772226628473,39,1
19.853742802472492,4,187811.105151802,0,11.0,2,5,3,4,1,48.56267327050739,3.7899460223215224,29.20665083424048,39,1
52.069849779746434,5,137620.14869051432,15,14.0,2,10,0,2,0,96.17069491308602,2.3748824441245646,39.85650908427264,39,1
